-1.452534352836141185e-01 1.341843459369098435e+00 1.000000000000000000e+00
-8.035045837335053065e-02 1.828017122756937063e+00 1.000000000000000000e+00
1.719985310633977083e+00 9.487174556416855253e-01 1.000000000000000000e+00
2.547554505681698167e+00 -2.509352374277327158e-01 1.000000000000000000e+00
2.366146372835711276e-01 -2.991129531328979851e-01 1.000000000000000000e+00
1.553086159366416918e+00 2.055644559004647931e+00 1.000000000000000000e+00
2.390771622817310593e+00 8.045793235042445479e-01 1.000000000000000000e+00
9.821037183541770910e-01 1.292750691195318602e+00 1.000000000000000000e+00
3.330321309732571677e+00 1.176501002640407467e+00 1.000000000000000000e+00
1.636853714843783614e+00 -5.582892960334102650e-01 1.000000000000000000e+00
7.616308552320005809e-02 5.369300491948783005e-01 1.000000000000000000e+00
2.662755898409981725e+00 2.442212115115866666e+00 1.000000000000000000e+00
2.496261681491557027e+00 1.088980962248158768e+00 1.000000000000000000e+00
1.691116379771998801e+00 1.294621554525796414e+00 1.000000000000000000e+00
1.934653134342376735e+00 1.076761575918934621e+00 1.000000000000000000e+00
2.266366819508763619e+00 5.565924103177647408e-01 1.000000000000000000e+00
1.466364904130162738e+00 3.623163661873098462e+00 1.000000000000000000e+00
1.633623163315068627e+00 -2.071898580297608650e-01 1.000000000000000000e+00
9.305483459290520010e-02 4.087393942907595612e-01 1.000000000000000000e+00
2.340573224242544548e+00 2.114133960795476774e+00 1.000000000000000000e+00
-7.193662488728103099e-03 4.263254320165185129e-01 1.000000000000000000e+00
1.509553590191011541e+00 2.419385712280336165e+00 1.000000000000000000e+00
1.287822508327524762e+00 -5.887532280667451268e-02 1.000000000000000000e+00
9.349301321194471992e-01 1.202946016382109518e+00 1.000000000000000000e+00
5.753559616258185905e-02 -2.536431561732424012e-01 1.000000000000000000e+00
2.142434060799160100e+00 2.064728045895009689e+00 1.000000000000000000e+00
-6.123592373089981056e-01 1.239504632618308344e+00 1.000000000000000000e+00
7.057363371005965780e-01 1.035788668235940513e+00 1.000000000000000000e+00
1.270440617082725598e+00 2.737075422853581852e+00 1.000000000000000000e+00
2.579624610868186174e+00 3.041544085335643466e-01 1.000000000000000000e+00
2.031874708982192246e+00 1.255908084438613459e+00 1.000000000000000000e+00
1.609112745846037473e+00 9.420362699504785109e-01 1.000000000000000000e+00
1.190650158221164823e-01 2.374103625140997043e+00 1.000000000000000000e+00
8.811385025634039803e-01 1.835175738748262564e+00 1.000000000000000000e+00
1.208493287669163418e-01 1.669094594644929597e+00 1.000000000000000000e+00
1.527403270444465111e-01 1.319177583585354974e+00 1.000000000000000000e+00
1.850833711128304193e+00 2.265629946392154093e+00 1.000000000000000000e+00
6.341774779545181762e-01 1.556281630196547860e+00 1.000000000000000000e+00
2.207147132606881001e+00 1.153432713353452099e+00 1.000000000000000000e+00
1.566810067944432561e+00 1.064729589588348624e+00 1.000000000000000000e+00
-5.143868292805171549e-01 3.369972142812839300e-01 1.000000000000000000e+00
1.790605098141957674e+00 1.155941949720922679e+00 1.000000000000000000e+00
5.884734279402246138e-01 4.166931096537067614e-01 1.000000000000000000e+00
9.356723832937968721e-01 2.793981025267944229e-01 1.000000000000000000e+00
1.670949259312641155e+00 1.355485699480592832e+00 1.000000000000000000e+00
1.381632624823245781e+00 1.492553502391953391e+00 1.000000000000000000e+00
2.489085075677722081e+00 -2.133030624115284102e-01 1.000000000000000000e+00
7.978918207612962776e-01 8.805632616860291639e-01 1.000000000000000000e+00
6.004692243147575770e-01 1.201043519660796921e+00 1.000000000000000000e+00
4.866742156959619203e-01 6.247807361951830396e-01 1.000000000000000000e+00
5.682382189112147319e-01 1.631767063143949370e+00 1.000000000000000000e+00
8.691240974973207800e-01 8.281495358890111902e-01 1.000000000000000000e+00
8.028760480660122045e-01 2.559069558743467532e+00 1.000000000000000000e+00
-9.304669487292294150e-02 1.205912192068151700e+00 1.000000000000000000e+00
4.323069915951558428e-01 1.938301899892396651e+00 1.000000000000000000e+00
1.234817262559429585e+00 1.832285988454130710e+00 1.000000000000000000e+00
1.626354566668049006e-01 9.028004705191873258e-01 1.000000000000000000e+00
1.039760051464213797e+00 -4.646448752810505844e-02 1.000000000000000000e+00
-2.653146799056615990e-02 -5.588883601463592310e-01 1.000000000000000000e+00
1.537266013617068605e+00 -3.290162482060310367e-02 1.000000000000000000e+00
1.097199657070009327e+00 2.432589206769270262e+00 1.000000000000000000e+00
1.205089350597289721e+00 2.424139752947924720e+00 1.000000000000000000e+00
1.585778880894392895e+00 1.228439778392000692e+00 1.000000000000000000e+00
1.417168367869755752e+00 1.323005048178804710e-01 1.000000000000000000e+00
9.664412188365246736e-01 -6.717176670910172120e-01 1.000000000000000000e+00
1.171405567172052686e+00 1.450345456447557746e+00 1.000000000000000000e+00
1.099851519484588147e+00 3.989976413926201726e-01 1.000000000000000000e+00
-3.821739433457802537e-01 3.918929270002710075e-01 1.000000000000000000e+00
7.005672587686122554e-01 2.959366960508507116e-01 1.000000000000000000e+00
1.091149822110151213e-01 1.207489436118309056e+00 1.000000000000000000e+00
-1.053864376080745346e+00 5.576721426762263345e-01 1.000000000000000000e+00
1.779803324327831504e+00 1.797006105559122435e-01 1.000000000000000000e+00
1.443733188942679435e+00 7.499499221302050600e-01 1.000000000000000000e+00
2.913241026037172610e+00 2.434152599934760186e+00 1.000000000000000000e+00
2.150775807924113492e-01 1.433307899515292583e-01 1.000000000000000000e+00
1.075486545877418099e+00 2.314869564931608892e+00 1.000000000000000000e+00
-5.188005663973351833e-01 1.371141443774816615e+00 1.000000000000000000e+00
7.622958891181679242e-01 2.145619425629039956e+00 1.000000000000000000e+00
-5.876529314677017002e-01 1.069734738536941787e+00 1.000000000000000000e+00
2.862470681701714259e+00 2.228513280112865758e+00 1.000000000000000000e+00
1.165801234730253322e+00 3.831185747632648297e-01 1.000000000000000000e+00
-2.383470831351255370e-01 4.929310103509273455e-01 1.000000000000000000e+00
1.242108274927558487e+00 2.447393952833230912e+00 1.000000000000000000e+00
7.921175232774537722e-01 9.350369041573928230e-01 1.000000000000000000e+00
1.094956343968353840e+00 5.049720678282535458e-01 1.000000000000000000e+00
1.843777694511953724e+00 1.697615445162217629e+00 1.000000000000000000e+00
1.316679630018014135e+00 2.353406122271870515e+00 1.000000000000000000e+00
3.052800721080001223e-01 -1.206461484932264128e-02 1.000000000000000000e+00
1.088688660388996698e+00 4.926291930857391588e-01 1.000000000000000000e+00
3.589523263137440745e-01 1.252172972588658117e+00 1.000000000000000000e+00
5.117748331654385918e-01 1.102150171970454728e+00 1.000000000000000000e+00
2.281887276196786551e+00 1.497473667659524832e+00 1.000000000000000000e+00
1.103191418095796461e+00 2.083237620148266078e+00 1.000000000000000000e+00
7.642267034652188151e-01 2.243157491721012420e+00 1.000000000000000000e+00
1.015864373402450394e+00 9.815031167755370323e-01 1.000000000000000000e+00
3.415191105993923282e-01 1.652825364948446563e+00 1.000000000000000000e+00
1.877693583241200947e+00 1.568394100405744673e+00 1.000000000000000000e+00
1.407167651329489289e+00 1.814128956506886325e+00 1.000000000000000000e+00
1.242461290419946573e+00 2.339190780508760170e+00 1.000000000000000000e+00
-4.658586442606320599e-01 -3.440051959264873727e-01 1.000000000000000000e+00
1.013262125140068859e+00 3.164165772538685140e+00 1.000000000000000000e+00
2.100934639440490859e+00 1.344534193145046963e+00 1.000000000000000000e+00
6.159671602478467012e-01 1.975322392551318362e+00 1.000000000000000000e+00
6.062257919238298598e-01 -2.028308249573391731e-01 1.000000000000000000e+00
1.697239912784253901e+00 3.789464898857618502e-01 1.000000000000000000e+00
1.829294240178499287e+00 1.397909630953498406e+00 1.000000000000000000e+00
2.840649195058399634e+00 1.532935922515076488e+00 1.000000000000000000e+00
9.387449485548385875e-01 9.158954123831879457e-01 1.000000000000000000e+00
6.939452532512613292e-01 6.732682842368652443e-01 1.000000000000000000e+00
1.165636507441924152e+00 3.330783799211001650e+00 1.000000000000000000e+00
2.334548233629311298e+00 8.244715967537178392e-01 1.000000000000000000e+00
4.619882642101424963e-02 2.298941687428344149e-01 1.000000000000000000e+00
